Year,Season,Region,fwd,wsmax
2051,Annual,North East England,0.498,10.222
2052,Annual,North East England,0.490,12.426
2053,Annual,North East England,0.479,12.000
2054,Annual,North East England,0.451,9.685
2055,Annual,North East England,0.455,8.852
2056,Annual,North East England,0.490,10.407
2057,Annual,North East England,0.430,15.593
2058,Annual,North East England,0.458,8.722
2059,Annual,North East England,0.456,11.019
2060,Annual,North East England,0.447,11.759
2061,Annual,North East England,0.432,10.741
2062,Annual,North East England,0.480,9.833
2063,Annual,North East England,0.492,9.759
2064,Annual,North East England,0.482,10.481
2065,Annual,North East England,0.481,9.204
2066,Annual,North East England,0.505,10.889
2067,Annual,North East England,0.428,17.167
2068,Annual,North East England,0.506,10.296
2069,Annual,North East England,0.467,9.481
2070,Annual,North East England,0.451,9.611
2071,Annual,North East England,0.452,13.574
2072,Annual,North East England,0.467,16.333
2073,Annual,North East England,0.342,8.130
2074,Annual,North East England,0.503,13.667
2075,Annual,North East England,0.496,9.741
2076,Annual,North East England,0.483,10.352
2077,Annual,North East England,0.375,8.204
2078,Annual,North East England,0.468,8.926
2079,Annual,North East England,0.452,14.352
2080,Annual,North East England,0.438,7.667
1981,Annual,North Scotland,0.599,21.935
1982,Annual,North Scotland,0.610,19.923
1983,Annual,North Scotland,0.578,21.609
1984,Annual,North Scotland,0.581,18.178
1985,Annual,North Scotland,0.570,19.485
1986,Annual,North Scotland,0.573,17.444
1987,Annual,North Scotland,0.572,15.787
1988,Annual,North Scotland,0.564,20.450
1989,Annual,North Scotland,0.529,15.852
1990,Annual,North Scotland,0.617,20.751
1991,Annual,North Scotland,0.552,14.858
1992,Annual,North Scotland,0.592,19.030
1993,Annual,North Scotland,0.541,26.911
1994,Annual,North Scotland,0.488,17.621
1995,Annual,North Scotland,0.601,16.793
1996,Annual,North Scotland,0.577,18.763
1997,Annual,North Scotland,0.569,16.710
1998,Annual,North Scotland,0.634,20.343
1999,Annual,North Scotland,0.577,21.290
2000,Annual,North Scotland,0.535,18.237
2001,Annual,North Scotland,0.564,17.112
2002,Annual,North Scotland,0.602,15.805
2003,Annual,North Scotland,0.524,19.456
2004,Annual,North Scotland,0.525,16.243
2005,Annual,North Scotland,0.524,15.142
2006,Annual,North Scotland,0.594,21.456
2007,Annual,North Scotland,0.585,18.172
2008,Annual,North Scotland,0.554,15.538
2009,Annual,North Scotland,0.608,19.254
2010,Annual,North Scotland,0.519,16.491
2011,Annual,North Scotland,0.530,16.580
2012,Annual,North Scotland,0.585,15.213
2013,Annual,North Scotland,0.537,15.941
2014,Annual,North Scotland,0.631,16.639
2015,Annual,North Scotland,0.601,17.053
2016,Annual,North Scotland,0.567,18.852
2017,Annual,North Scotland,0.609,17.325
2018,Annual,North Scotland,0.598,18.083
2019,Annual,North Scotland,0.588,18.024
2020,Annual,North Scotland,0.607,20.124
2021,Annual,North Scotland,0.557,19.456
2022,Annual,North Scotland,0.553,18.479
2023,Annual,North Scotland,0.551,16.479
2024,Annual,North Scotland,0.553,22.142
2025,Annual,North Scotland,0.596,20.811
2026,Annual,North Scotland,0.624,19.077
2027,Annual,North Scotland,0.538,16.751
2028,Annual,North Scotland,0.569,20.953
2029,Annual,North Scotland,0.615,19.107
2030,Annual,North Scotland,0.550,16.059
2031,Annual,North Scotland,0.544,15.053
2032,Annual,North Scotland,0.549,18.195
2033,Annual,North Scotland,0.565,20.503
2034,Annual,North Scotland,0.677,21.485
2035,Annual,North Scotland,0.545,17.882
2036,Annual,North Scotland,0.605,19.118
2037,Annual,North Scotland,0.623,23.621
2038,Annual,North Scotland,0.585,18.598
2039,Annual,North Scotland,0.593,20.331
2040,Annual,North Scotland,0.509,12.716
2041,Annual,North Scotland,0.603,19.432
2042,Annual,North Scotland,0.617,29.485
2043,Annual,North Scotland,0.577,16.888
2044,Annual,North Scotland,0.592,16.237
2045,Annual,North Scotland,0.566,18.935
2046,Annual,North Scotland,0.551,19.663
2047,Annual,North Scotland,0.553,18.148
2048,Annual,North Scotland,0.632,19.160
2049,Annual,North Scotland,0.556,19.444
2050,Annual,North Scotland,0.597,18.077
2051,Annual,North Scotland,0.570,16.722
2052,Annual,North Scotland,0.572,18.243
2053,Annual,North Scotland,0.565,15.331
2054,Annual,North Scotland,0.586,16.728
2055,Annual,North Scotland,0.544,13.710
2056,Annual,North Scotland,0.602,17.361
2057,Annual,North Scotland,0.561,20.290
2058,Annual,North Scotland,0.540,12.698
2059,Annual,North Scotland,0.558,19.391
2060,Annual,North Scotland,0.514,14.533
2061,Annual,North Scotland,0.535,15.361
2062,Annual,North Scotland,0.525,17.438
2063,Annual,North Scotland,0.573,16.036
2064,Annual,North Scotland,0.505,13.172
2065,Annual,North Scotland,0.612,18.308
2066,Annual,North Scotland,0.575,16.728
2067,Annual,North Scotland,0.517,16.598
2068,Annual,North Scotland,0.536,15.680
2069,Annual,North Scotland,0.568,18.024
2070,Annual,North Scotland,0.566,15.627
2071,Annual,North Scotland,0.529,15.710
2072,Annual,North Scotland,0.636,19.675
2073,Annual,North Scotland,0.428,16.213
2074,Annual,North Scotland,0.569,20.136
2075,Annual,North Scotland,0.583,13.828
2076,Annual,North Scotland,0.565,14.195
2077,Annual,North Scotland,0.525,15.947
2078,Annual,North Scotland,0.600,17.769
2079,Annual,North Scotland,0.566,18.740
2080,Annual,North Scotland,0.553,12.533
1981,Annual,North West England,0.556,13.641
1982,Annual,North West England,0.544,16.090
1983,Annual,North West England,0.585,16.705
1984,Annual,North West England,0.507,13.590
1985,Annual,North West England,0.515,12.590
1986,Annual,North West England,0.535,12.718
1987,Annual,North West England,0.494,14.564
1988,Annual,North West England,0.588,14.436
1989,Annual,North West England,0.511,16.897
1990,Annual,North West England,0.591,17.923
1991,Annual,North West England,0.510,14.590
1992,Annual,North West England,0.536,13.538
1993,Annual,North West England,0.534,16.167
1994,Annual,North West England,0.454,18.795
1995,Annual,North West England,0.549,16.577
1996,Annual,North West England,0.566,15.808
1997,Annual,North West England,0.546,16.846
1998,Annual,North West England,0.631,18.641
1999,Annual,North West England,0.549,14.603
2000,Annual,North West England,0.494,14.551
2001,Annual,North West England,0.523,15.679
2002,Annual,North West England,0.548,13.897
2003,Annual,North West England,0.556,23.167
2004,Annual,North West England,0.490,11.538
2005,Annual,North West England,0.491,12.885
2006,Annual,North West England,0.517,14.744
2007,Annual,North West England,0.519,12.795
2008,Annual,North West England,0.516,16.795
2009,Annual,North West England,0.564,15.897
2010,Annual,North West England,0.485,12.705
2011,Annual,North West England,0.524,13.038
2012,Annual,North West England,0.576,16.436
2013,Annual,North West England,0.487,12.038
2014,Annual,North West England,0.574,14.090
2015,Annual,North West England,0.546,14.731
2016,Annual,North West England,0.543,19.744
2017,Annual,North West England,0.564,17.205
2018,Annual,North West England,0.563,12.731
2019,Annual,North West England,0.536,12.654
2020,Annual,North West England,0.589,21.987
2021,Annual,North West England,0.495,17.231
2022,Annual,North West England,0.540,15.731
2023,Annual,North West England,0.470,12.244
2024,Annual,North West England,0.490,17.192
2025,Annual,North West England,0.580,17.103
2026,Annual,North West England,0.569,17.897
2027,Annual,North West England,0.511,13.064
2028,Annual,North West England,0.529,20.692
2029,Annual,North West England,0.578,19.474
2030,Annual,North West England,0.505,14.615
2031,Annual,North West England,0.502,14.487
2032,Annual,North West England,0.553,16.551
2033,Annual,North West England,0.564,15.667
2034,Annual,North West England,0.626,17.372
2035,Annual,North West England,0.499,14.154
2036,Annual,North West England,0.497,13.449
2037,Annual,North West England,0.612,20.590
2038,Annual,North West England,0.532,15.962
2039,Annual,North West England,0.583,16.474
2040,Annual,North West England,0.481,13.231
2041,Annual,North West England,0.537,11.897
2042,Annual,North West England,0.594,19.538
2043,Annual,North West England,0.563,13.769
2044,Annual,North West England,0.563,15.244
2045,Annual,North West England,0.593,16.436
2046,Annual,North West England,0.511,15.410
2047,Annual,North West England,0.511,13.859
2048,Annual,North West England,0.591,15.436
2049,Annual,North West England,0.506,17.936
2050,Annual,North West England,0.558,14.128
2051,Annual,North West England,0.532,12.205
2052,Annual,North West England,0.538,14.218
2053,Annual,North West England,0.545,15.500
2054,Annual,North West England,0.566,14.910
2055,Annual,North West England,0.533,18.564
2056,Annual,North West England,0.587,15.474
2057,Annual,North West England,0.496,15.154
2058,Annual,North West England,0.526,11.244
2059,Annual,North West England,0.529,15.936
2060,Annual,North West England,0.476,11.385
2061,Annual,North West England,0.503,13.628
2062,Annual,North West England,0.519,15.295
2063,Annual,North West England,0.532,12.282
2064,Annual,North West England,0.525,13.641
2065,Annual,North West England,0.564,15.795
2066,Annual,North West England,0.552,17.782
2067,Annual,North West England,0.465,12.410
2068,Annual,North West England,0.538,18.808
2069,Annual,North West England,0.540,20.846
2070,Annual,North West England,0.547,19.064
2071,Annual,North West England,0.495,16.179
2072,Annual,North West England,0.593,20.128
2073,Annual,North West England,0.406,13.436
2074,Annual,North West England,0.616,19.885
2075,Annual,North West England,0.579,12.590
2076,Annual,North West England,0.538,12.821
2077,Annual,North West England,0.459,13.090
2078,Annual,North West England,0.558,13.474
2079,Annual,North West England,0.549,19.705
2080,Annual,North West England,0.512,12.103
1981,Annual,South East England,0.427,9.208
1982,Annual,South East England,0.396,10.651
1983,Annual,South East England,0.456,10.123
1984,Annual,South East England,0.395,8.443
1985,Annual,South East England,0.388,9.953
1986,Annual,South East England,0.452,8.877
1987,Annual,South East England,0.353,8.491
1988,Annual,South East England,0.478,10.170
1989,Annual,South East England,0.424,9.245
1990,Annual,South East England,0.445,9.972
1991,Annual,South East England,0.428,9.651
