Year,Season,Region,fwd,wsmax
2066,Annual,East Scotland,0.480,11.807
2067,Annual,East Scotland,0.456,9.273
2068,Annual,East Scotland,0.449,8.988
2069,Annual,East Scotland,0.449,11.689
2070,Annual,East Scotland,0.510,12.286
2071,Annual,East Scotland,0.455,10.484
2072,Annual,East Scotland,0.435,9.963
2073,Annual,East Scotland,0.460,8.323
2074,Annual,East Scotland,0.509,13.099
2075,Annual,East Scotland,0.479,12.161
2076,Annual,East Scotland,0.434,9.857
2077,Annual,East Scotland,0.446,9.075
2078,Annual,East Scotland,0.511,9.435
2079,Annual,East Scotland,0.444,12.031
2080,Annual,East Scotland,0.453,10.627
1981,Annual,London,0.335,7.750
1982,Annual,London,0.346,9.250
1983,Annual,London,0.488,13.583
1984,Annual,London,0.409,9.083
1985,Annual,London,0.410,8.000
1986,Annual,London,0.410,8.000
1987,Annual,London,0.397,7.167
1988,Annual,London,0.494,9.250
1989,Annual,London,0.289,5.750
1990,Annual,London,0.436,10.250
1991,Annual,London,0.397,7.833
1992,Annual,London,0.440,7.167
1993,Annual,London,0.537,8.250
1994,Annual,London,0.433,13.167
1995,Annual,London,0.312,5.167
1996,Annual,London,0.451,9.917
1997,Annual,London,0.461,16.583
1998,Annual,London,0.425,9.417
1999,Annual,London,0.390,11.583
2000,Annual,London,0.339,7.583
2001,Annual,London,0.457,9.167
2002,Annual,London,0.329,7.667
2003,Annual,London,0.311,6.500
2004,Annual,London,0.403,8.583
2005,Annual,London,0.379,10.333
2006,Annual,London,0.381,7.667
2007,Annual,London,0.368,6.750
2008,Annual,London,0.359,9.250
2009,Annual,London,0.329,7.000
2010,Annual,London,0.320,8.000
2011,Annual,London,0.378,8.667
2012,Annual,London,0.405,7.333
2013,Annual,London,0.424,9.000
2014,Annual,London,0.416,8.000
2015,Annual,London,0.446,12.000
2016,Annual,London,0.335,6.667
2017,Annual,London,0.364,7.083
2018,Annual,London,0.390,8.167
2019,Annual,London,0.475,7.333
2020,Annual,London,0.434,10.667
2021,Annual,London,0.408,11.917
2022,Annual,London,0.442,10.417
2023,Annual,London,0.379,10.917
2024,Annual,London,0.447,8.583
2025,Annual,London,0.324,6.500
2026,Annual,London,0.417,9.583
2027,Annual,London,0.364,9.500
2028,Annual,London,0.449,7.333
2029,Annual,London,0.398,7.167
2030,Annual,London,0.423,7.167
2031,Annual,London,0.434,10.250
2032,Annual,London,0.393,8.167
2033,Annual,London,0.400,12.000
2034,Annual,London,0.395,7.167
2035,Annual,London,0.390,7.000
2036,Annual,London,0.395,10.500
2037,Annual,London,0.326,8.667
2038,Annual,London,0.355,7.417
2039,Annual,London,0.359,8.667
2040,Annual,London,0.414,10.167
2041,Annual,London,0.423,8.417
2042,Annual,London,0.351,6.000
2043,Annual,London,0.381,8.250
2044,Annual,London,0.423,6.583
2045,Annual,London,0.411,6.917
2046,Annual,London,0.403,8.667
2047,Annual,London,0.427,9.000
2048,Annual,London,0.436,10.750
2049,Annual,London,0.368,8.250
2050,Annual,London,0.341,9.500
2051,Annual,London,0.405,7.917
2052,Annual,London,0.368,6.917
2053,Annual,London,0.346,5.667
2054,Annual,London,0.330,10.000
2055,Annual,London,0.448,10.750
2056,Annual,London,0.329,7.667
2057,Annual,London,0.423,10.500
2058,Annual,London,0.381,7.417
2059,Annual,London,0.412,8.500
2060,Annual,London,0.347,6.750
2061,Annual,London,0.414,10.333
2062,Annual,London,0.411,8.750
2063,Annual,London,0.378,8.583
2064,Annual,London,0.431,11.583
2065,Annual,London,0.383,6.000
2066,Annual,London,0.391,7.833
2067,Annual,London,0.359,7.417
2068,Annual,London,0.355,8.167
2069,Annual,London,0.365,6.500
2070,Annual,London,0.356,6.250
2071,Annual,London,0.327,7.917
2072,Annual,London,0.307,7.000
2073,Annual,London,0.417,8.000
2074,Annual,London,0.393,8.167
2075,Annual,London,0.408,9.250
2076,Annual,London,0.398,7.417
2077,Annual,London,0.424,9.000
2078,Annual,London,0.383,8.667
2079,Annual,London,0.415,9.583
2080,Annual,London,0.382,6.833
1981,Annual,North East England,0.484,10.947
1982,Annual,North East England,0.406,8.544
1983,Annual,North East England,0.475,10.175
1984,Annual,North East England,0.476,12.789
1985,Annual,North East England,0.422,9.123
1986,Annual,North East England,0.482,10.421
1987,Annual,North East England,0.466,9.316
1988,Annual,North East England,0.480,8.684
1989,Annual,North East England,0.385,7.649
1990,Annual,North East England,0.486,8.825
1991,Annual,North East England,0.493,12.018
1992,Annual,North East England,0.449,8.561
1993,Annual,North East England,0.549,9.298
1994,Annual,North East England,0.443,7.193
1995,Annual,North East England,0.446,9.386
1996,Annual,North East England,0.465,12.930
1997,Annual,North East England,0.467,10.842
1998,Annual,North East England,0.413,9.298
1999,Annual,North East England,0.466,8.719
2000,Annual,North East England,0.392,10.526
2001,Annual,North East England,0.492,9.982
2002,Annual,North East England,0.384,8.579
2003,Annual,North East England,0.426,10.088
2004,Annual,North East England,0.464,10.965
2005,Annual,North East England,0.440,7.912
2006,Annual,North East England,0.395,7.193
2007,Annual,North East England,0.415,8.018
2008,Annual,North East England,0.393,10.316
2009,Annual,North East England,0.404,7.035
2010,Annual,North East England,0.383,8.246
2011,Annual,North East England,0.443,7.965
2012,Annual,North East England,0.482,13.158
2013,Annual,North East England,0.475,9.333
2014,Annual,North East England,0.470,9.895
2015,Annual,North East England,0.511,10.175
2016,Annual,North East England,0.419,9.421
2017,Annual,North East England,0.449,10.491
2018,Annual,North East England,0.450,9.368
2019,Annual,North East England,0.510,9.456
2020,Annual,North East England,0.528,12.070
2021,Annual,North East England,0.494,9.053
2022,Annual,North East England,0.479,7.772
