Year,Season,Region,fwd,wsmax
2034,Annual,North West England,0.580,21.925
2035,Annual,North West England,0.560,17.570
2036,Annual,North West England,0.504,14.452
2037,Annual,North West England,0.532,21.667
2038,Annual,North West England,0.556,19.484
2039,Annual,North West England,0.536,30.753
2040,Annual,North West England,0.480,15.129
2041,Annual,North West England,0.527,18.484
2042,Annual,North West England,0.547,16.043
2043,Annual,North West England,0.487,18.097
2044,Annual,North West England,0.470,12.720
2045,Annual,North West England,0.427,9.839
2046,Annual,North West England,0.433,17.968
2047,Annual,North West England,0.476,12.763
2048,Annual,North West England,0.458,13.419
2049,Annual,North West England,0.441,16.570
2050,Annual,North West England,0.545,19.452
2051,Annual,North West England,0.509,14.247
2052,Annual,North West England,0.542,18.591
2053,Annual,North West England,0.500,13.828
2054,Annual,North West England,0.552,17.172
2055,Annual,North West England,0.466,10.570
2056,Annual,North West England,0.534,15.129
2057,Annual,North West England,0.443,13.376
2058,Annual,North West England,0.517,15.527
2059,Annual,North West England,0.519,14.419
2060,Annual,North West England,0.504,16.269
2061,Annual,North West England,0.457,16.774
2062,Annual,North West England,0.433,12.312
2063,Annual,North West England,0.461,14.462
2064,Annual,North West England,0.427,14.925
2065,Annual,North West England,0.369,13.151
2066,Annual,North West England,0.359,9.634
2067,Annual,North West England,0.454,12.935
2068,Annual,North West England,0.495,12.677
2069,Annual,North West England,0.513,17.946
2070,Annual,North West England,0.456,15.000
2071,Annual,North West England,0.462,16.527
2072,Annual,North West England,0.495,18.699
2073,Annual,North West England,0.464,12.839
2074,Annual,North West England,0.536,20.581
2075,Annual,North West England,0.500,17.172
2076,Annual,North West England,0.474,17.204
2077,Annual,North West England,0.457,14.258
2078,Annual,North West England,0.432,17.527
2079,Annual,North West England,0.427,14.505
2080,Annual,North West England,0.442,9.699
1981,Annual,South East England,0.354,7.347
1982,Annual,South East England,0.410,9.110
1983,Annual,South East England,0.359,6.263
1984,Annual,South East England,0.346,8.042
1985,Annual,South East England,0.386,8.542
1986,Annual,South East England,0.349,11.229
1987,Annual,South East England,0.357,11.339
1988,Annual,South East England,0.362,7.398
1989,Annual,South East England,0.322,7.297
1990,Annual,South East England,0.379,8.364
1991,Annual,South East England,0.375,7.856
