Year,Season,Region,fwd,wsmax
2020,Annual,North Scotland,0.522,15.080
2021,Annual,North Scotland,0.528,30.478
2022,Annual,North Scotland,0.532,12.692
2023,Annual,North Scotland,0.603,27.239
2024,Annual,North Scotland,0.560,19.269
2025,Annual,North Scotland,0.530,21.567
2026,Annual,North Scotland,0.515,17.587
2027,Annual,North Scotland,0.599,18.159
2028,Annual,North Scotland,0.479,18.776
2029,Annual,North Scotland,0.533,14.836
2030,Annual,North Scotland,0.565,18.567
2031,Annual,North Scotland,0.559,20.433
2032,Annual,North Scotland,0.563,16.224
2033,Annual,North Scotland,0.620,18.498
2034,Annual,North Scotland,0.548,19.333
2035,Annual,North Scotland,0.570,17.085
2036,Annual,North Scotland,0.500,17.318
2037,Annual,North Scotland,0.582,15.597
2038,Annual,North Scotland,0.535,18.149
2039,Annual,North Scotland,0.560,20.393
2040,Annual,North Scotland,0.555,18.383
2041,Annual,North Scotland,0.612,19.965
2042,Annual,North Scotland,0.549,15.612
2043,Annual,North Scotland,0.560,19.980
2044,Annual,North Scotland,0.612,19.433
2045,Annual,North Scotland,0.565,21.308
2046,Annual,North Scotland,0.559,18.871
2047,Annual,North Scotland,0.520,14.194
2048,Annual,North Scotland,0.544,16.557
2049,Annual,North Scotland,0.531,13.592
2050,Annual,North Scotland,0.563,18.398
2051,Annual,North Scotland,0.551,23.368
2052,Annual,North Scotland,0.561,16.358
2053,Annual,North Scotland,0.564,21.975
2054,Annual,North Scotland,0.507,13.139
2055,Annual,North Scotland,0.537,17.821
2056,Annual,North Scotland,0.547,14.035
2057,Annual,North Scotland,0.516,22.045
2058,Annual,North Scotland,0.454,17.682
2059,Annual,North Scotland,0.480,14.622
2060,Annual,North Scotland,0.559,15.413
2061,Annual,North Scotland,0.539,19.070
2062,Annual,North Scotland,0.535,15.517
2063,Annual,North Scotland,0.528,16.587
2064,Annual,North Scotland,0.506,13.697
2065,Annual,North Scotland,0.628,21.711
2066,Annual,North Scotland,0.498,16.308
2067,Annual,North Scotland,0.535,15.473
